ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
1640,Food-Spice,Tkemaly,Lead,0.48,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/13/2016 12:00:00 AM,No
4394,Dietary Supplement/Medications/Remedy,Ayurveda Sandhu's Glucofit,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/10/2019 12:00:00 AM,No
837,Food-Spice,Acirrico chili powder with lemon,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/16/2013 12:00:00 AM,No
2844,Food Other,Special Tea,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
94,Food-Spice,Kondari green spice,Lead,3.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/07/2011 12:00:00 AM,No
788,Food Other,Chocolate,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/21/2013 12:00:00 AM,No
1147,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/12/2014 12:00:00 AM,No
5084,Dietary Supplement/Medications/Remedy,Shefa natural Vitamin D3,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,12/23/2019 12:00:00 AM,No
1187,Food-Candy,Felon Mini,Lead,1,ppm,carratera guadalajara,MEXICO,08/21/2014 12:00:00 AM,No
3627,Other,Bare soil,Lead,300.5,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/12/2019 12:00:00 AM,No
3813,Dietary Supplement/Medications/Remedy,Sancho Cold Cough,Lead,-1,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,03/08/2019 12:00:00 AM,No
3007,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,2.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/25/2018 12:00:00 AM,No
982,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Lead,16,ppm,Jaihind Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
3819,Food-Spice,Century Chowmein Masala,Lead,0.39,ppm,Dugar Speices and Food Products,NEPAL,03/08/2019 12:00:00 AM,No
3268,Food-Spice,Xmeli Suneli,Lead,0.45,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/20/2018 12:00:00 AM,No
800,Cosmetics,Surma,Lead,390000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/07/2013 12:00:00 AM,No
3574,Food-Spice,Powdered coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,01/31/2019 12:00:00 AM,No
1925,Dietary Supplement/Medications/Remedy,Iron Supplement,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/15/2016 12:00:00 AM,No
2053,Dietary Supplement/Medications/Remedy,Cell Activator-Mitochondrial and Nutrient Absorption,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,11/07/2016 12:00:00 AM,No
4269,Dietary Supplement/Medications/Remedy,Kayam Churna,Arsenic,-1,ppm,Sheth Bros,INDIA,06/27/2019 12:00:00 AM,No
3964,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,No
4468,Food-Spice,Radhuni Turmeric Powder,Lead,670,ppm,Square Consumer Products LTD,BANGLADESH,07/29/2019 12:00:00 AM,No
4096,Food-Spice,Cumin Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,05/01/2019 12:00:00 AM,No
4406,Dietary Supplement/Medications/Remedy,Jiwadaya Sitopladi Churna,Mercury,-1,ppm,Jiwadaya Netraprabha Karyalaya,INDIA,07/10/2019 12:00:00 AM,No
1793,Food-Spice,Turmeric Powder,Lead,700,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/14/2016 12:00:00 AM,No
4356,Cosmetics,Surma,Lead,850000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/01/2019 12:00:00 AM,No
548,Food-Spice,Coriander,Lead,0.55,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/03/2012 12:00:00 AM,No
1848,Food Other,Red chili,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/22/2016 12:00:00 AM,No
49,Food-Spice,Black cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/16/2011 12:00:00 AM,No
3107,Dietary Supplement/Medications/Remedy,Vitamin D,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
1080,Cosmetics,Cora Super White brightening gel,Mercury,-1,ppm,Under license of Cora Jacobsohn,LEBANON,04/01/2014 12:00:00 AM,No
892,Food-Spice,Cinnamon stick,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,08/29/2013 12:00:00 AM,No
698,Toys/Children's Products,Yellow donut shape wheel,Lead,290,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/22/2013 12:00:00 AM,No
4262,Dietary Supplement/Medications/Remedy,Himalaya Ashwagandha,Cadmium,-1,ppm,The Himalaya Drug Company,INDIA,06/27/2019 12:00:00 AM,No
1571,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,1.6,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
4670,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/18/2019 12:00:00 AM,No
1734,Other,Hajmola,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/21/2016 12:00:00 AM,No
2509,Tableware/Pottery,White ceramic uzbeki drinking bowl,Lead,160,ppm,UNKNOWN OR NOT STATED,UZBEKISTAN,06/28/2017 12:00:00 AM,No
1437,Food-Spice,Chili powder,Lead,34,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/03/2015 12:00:00 AM,No
1314,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Lead,6.4,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
3167,Toys/Children's Products,Toy ball,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,09/24/2018 12:00:00 AM,No
489,Dietary Supplement/Medications/Remedy,Pushyanug Churna (Ayurvedic),Lead,2.6,ppm,Shri Yash Remedies,INDIA,06/07/2012 12:00:00 AM,No
2710,Religious powder,Bhai Tika Seven Tika Colour,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/28/2017 12:00:00 AM,No
5051,Dietary Supplement/Medications/Remedy,Circulyn Extract Concentrated Dietary Herbal Supplement  xIAO hUO lUO,Lead,1.8,ppm,Lanzhou Traditional Herbs,CHINA,12/13/2019 12:00:00 AM,No
1873,Jewelry,Hoop earring,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,08/05/2016 12:00:00 AM,No
5077,Food-Spice,Mannan Spice Turmeric Powder,Lead,0.59,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/18/2019 12:00:00 AM,No
3646,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/14/2019 12:00:00 AM,No
1256,Food-Spice,Curry Powder,Lead,530,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/20/2015 12:00:00 AM,No
35,Food-Spice,Turmeric powder,Lead,760,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2011 12:00:00 AM,No
2142,Food-Spice,Turmeric Powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/27/2017 12:00:00 AM,No
3125,Food-Spice,Cardamon,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/14/2018 12:00:00 AM,No
2968,Food-Spice,Georgian Svanetian Salt,Lead,0.17,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/11/2018 12:00:00 AM,No
2133,Food-Spice,Cumin,Lead,3.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/21/2017 12:00:00 AM,No
2932,Food Other,Lino Chocolino Instant Cereal Flakes,Lead,-1,ppm,UNKNOWN OR NOT STATED,CROATIA (local name: Hrvatska),04/26/2018 12:00:00 AM,No
4958,Religious powder,Sindoor,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/22/2019 12:00:00 AM,No
362,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Lead,1.1,ppm,Shree Aushadh Pratisthan,INDIA,01/23/2012 12:00:00 AM,No
1085,Cosmetics,Neoprosone-Gel,Lead,-1,ppm,Technopharma Ltd,INDIA,04/01/2014 12:00:00 AM,No
1138,Dietary Supplement/Medications/Remedy,Bo Ying  Compound,Mercury,-1,ppm,Eu Yan Sang (Hong Kong) Limited,HONG KONG,06/02/2014 12:00:00 AM,No
3052,Food-Spice,Red Chili Powder,Lead,1.2,ppm,UNKNOWN OR NOT STATED,PAKISTAN,07/09/2018 12:00:00 AM,No
2809,Dietary Supplement/Medications/Remedy,Shwasananda Lehya,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
2811,Dietary Supplement/Medications/Remedy,Special Nasika,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
3976,Dietary Supplement/Medications/Remedy,Usana 'My Smart' Plant Based Protein Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,No
2770,Food Other,Lentils,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/22/2017 12:00:00 AM,No
723,Food Other,Spicy Trail Mix,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/20/2013 12:00:00 AM,No
2941,Food-Spice,Shan Red Chilli Powder,Lead,-1,ppm,Shan Foods Ltd,PAKISTAN,05/04/2018 12:00:00 AM,No
2377,Cosmetics,Tibet Snow Perfumed Skin Tonic,Mercury,-1,ppm,Kohinoor Chemical Co. (Pvt) Ltd.,PAKISTAN,04/18/2017 12:00:00 AM,No
3529,Food-Spice,Ras El Hanout,Lead,0.31,ppm,UNKNOWN OR NOT STATED,MOROCCO,01/28/2019 12:00:00 AM,No
1402,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Lead,21,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
4105,Tableware/Pottery,Item #9. Small Pot w/ Floral Design,Lead,6.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,No
4774,Cosmetics,San Ing Face Cream [Tre Cherryblossom (on container)],Mercury,-1,ppm,Shun Yih Chemistry Factory,TAIWAN - PROVINCE OF CHINA,10/17/2019 12:00:00 AM,No
3560,Toys/Children's Products,Blue crayon,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/30/2019 12:00:00 AM,No
4092,Food-Candy,Barrilete,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,05/01/2019 12:00:00 AM,No
4028,Food-Spice,Paprika powder,Lead,0.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/13/2019 12:00:00 AM,No
1654,Food-Spice,Utskho Suneli/Fenugreek,Lead,5.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/26/2016 12:00:00 AM,No
4822,Toys/Children's Products,Nerf Dart,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/23/2019 12:00:00 AM,No
4169,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,05/24/2019 12:00:00 AM,No
3045,Food-Spice,Chili Powder,Lead,0.89,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/29/2018 12:00:00 AM,No
376,Dietary Supplement/Medications/Remedy,Shatavari,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/23/2012 12:00:00 AM,No
50,Food-Spice,Ajwain,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/16/2011 12:00:00 AM,No
4395,Dietary Supplement/Medications/Remedy,Jiyadaya Triphala Churna,Arsenic,-1,ppm,Jiwadaya Netraprabha Karyalaya,INDIA,07/10/2019 12:00:00 AM,No
358,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Arsenic,12,ppm,Vyas Pharmaceuticals,INDIA,01/23/2012 12:00:00 AM,No
1037,Dietary Supplement/Medications/Remedy,Katinko Ointment,Lead,-1,ppm,Greenstone Pharmaceutical H.K. inc,PHILIPPINES,01/17/2014 12:00:00 AM,No
404,Food-Spice,Curry powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2012 12:00:00 AM,No
1376,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Arsenic,4.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
3709,Food-Spice,Turmeric powder,Lead,-1,ppm,radhuni,BANGLADESH,02/22/2019 12:00:00 AM,No
4211,Food Other,Noodles,Lead,-1,ppm,Pran Agro LTD,BANGLADESH,06/13/2019 12:00:00 AM,No
1860,Food-Spice,Chili Powder,Lead,1.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/29/2016 12:00:00 AM,No
2913,Food-Spice,Yellow spice (ginger-like),Lead,0.03,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2018 12:00:00 AM,No
3380,Food-Spice,Hot Pepper,Lead,0.44,ppm,UNKNOWN OR NOT STATED,IVORY COAST,01/08/2019 12:00:00 AM,No
64,Food-Spice,Georgian spice,Lead,1.5,ppm,UNKNOWN OR NOT STATED,GEORGIA,03/25/2011 12:00:00 AM,No
4216,Food-Spice,Indian Spice,Lead,1,ppm,UNKNOWN OR NOT STATED,INDIA,06/17/2019 12:00:00 AM,No
4271,Dietary Supplement/Medications/Remedy,Kayam Churna,Lead,0.39,ppm,Sheth Bros,INDIA,06/27/2019 12:00:00 AM,No
228,Food-Spice,Hmely Sunele/Kenza,Lead,1300,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/20/2011 12:00:00 AM,No
3351,Jewelry,Green-Painted Metal Bracelet,Lead,4.8,ppm,UNKNOWN OR NOT STATED,PAKISTAN,12/27/2018 12:00:00 AM,No
66,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/25/2011 12:00:00 AM,No
338,Food-Spice,Georgian spice,Lead,420,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,No
1981,Food Other,Xylitol Sugar,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/03/2016 12:00:00 AM,No
2551,Food-Spice,Xondari,Lead,14,ppm,UNKNOWN OR NOT STATED,GEORGIA,07/19/2017 12:00:00 AM,No
2645,Food-Spice,Svanian Salt/Svanuri Marili (Akhali),Lead,2100,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/13/2017 12:00:00 AM,No
2004,Dietary Supplement/Medications/Remedy,Chlorella Tablets,Arsenic,-1,ppm,Sunlit Supplements,TAIWAN - PROVINCE OF CHINA,11/03/2016 12:00:00 AM,No
2281,Tableware/Pottery,"Glazed, ceramic mug--Interior",Lead,4.6,ppm,UNKNOWN OR NOT STATED,UNITED STATES,03/10/2017 12:00:00 AM,No
4158,Food-Spice,SunBest,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDONESIA,05/21/2019 12:00:00 AM,No
546,Food Other,Water,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,07/27/2012 12:00:00 AM,No
720,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/20/2013 12:00:00 AM,No
2471,Toys/Children's Products,Toy Fish,Lead,12,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/20/2017 12:00:00 AM,No
2750,Food-Spice,Chilli powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,11/06/2017 12:00:00 AM,No
530,Food-Candy,Alegria Candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/06/2012 12:00:00 AM,No
1364,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Mercury,81,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
2699,Cosmetics,Nikhar Ubtan,Mercury,0.023,ppm,Marhaba Laboratories (Pvt.) Ltd.,PAKISTAN,09/28/2017 12:00:00 AM,No
830,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
503,Food Other,Herbal Tea,Lead,0.53,ppm,UNKNOWN OR NOT STATED,JAPAN,06/08/2012 12:00:00 AM,No
835,Food Other,Mango Drink,Lead,2,ppm,UNKNOWN OR NOT STATED,UNITED ARAB EMIRATES,06/27/2013 12:00:00 AM,No
1266,Food-Spice,Khmeli Sureneli,Lead,880,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/29/2015 12:00:00 AM,No
4692,Tableware/Pottery,Clay glazed bowl,Lead,12.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/20/2019 12:00:00 AM,No
5037,Dietary Supplement/Medications/Remedy,Cheng Yun Wan Infertility Formula Herbal Supplement,Arsenic,-1,ppm,"Guangzhoushi GuangXingTang Pharmaceutical Co.,Ltd.",CHINA,12/13/2019 12:00:00 AM,No
3427,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,4.3,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/15/2019 12:00:00 AM,No
2250,Food-Candy,Pelon Pelo Rico,Lead,-1,ppm,Hershey Mexico,MEXICO,02/23/2017 12:00:00 AM,No
1072,Cosmetics,African black soap,Mercury,-1,ppm,Mandina Industrial Corp.,UNITED STATES,04/01/2014 12:00:00 AM,No
2156,Dietary Supplement/Medications/Remedy,Orange Vitamin Supplement (1000mg Vitamin C),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/31/2017 12:00:00 AM,No
842,Dietary Supplement/Medications/Remedy,Palsynorm (Ayurvedic),Mercury,0.098,ppm,Four-S Lab,INDIA,07/17/2013 12:00:00 AM,No
2126,Cosmetics,Surma,Lead,860000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,01/13/2017 12:00:00 AM,No
3193,Dietary Supplement/Medications/Remedy,CandiBactin-BR,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/10/2018 12:00:00 AM,No
207,Food-Spice,Coriander seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/03/2011 12:00:00 AM,No
288,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/02/2011 12:00:00 AM,No
2591,Food-Spice,Spice Mix For Meat,Lead,0.6,ppm,UNKNOWN OR NOT STATED,ALGERIA,08/08/2017 12:00:00 AM,No
1073,Cosmetics,Neoprosone gel with Vit-C,Lead,-1,ppm,Technopharma Ltd UK,LEBANON,04/01/2014 12:00:00 AM,No
3005,Tableware/Pottery,Egyptian Tajine--Interior,Lead,1.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/25/2018 12:00:00 AM,No
2085,Dietary Supplement/Medications/Remedy,Prostate System Herbal Blend,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/05/2016 12:00:00 AM,No
2187,Food-Candy,Tamarind Candy,Lead,0.94,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/08/2017 12:00:00 AM,No
762,Dietary Supplement/Medications/Remedy,Piperine 4 (Homeopathic),Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
1707,Toys/Children's Products,Wooden toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,03/21/2016 12:00:00 AM,No
4605,Food-Spice,Comin,Lead,0.44,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/07/2019 12:00:00 AM,No
3226,Food Other,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,10/24/2018 12:00:00 AM,No
5044,Dietary Supplement/Medications/Remedy,Eight Flavor Rehmanni Extract (Concentrated) Dietary Supplement Zhi Bai Di Huang Wan,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,12/13/2019 12:00:00 AM,No
1882,Food-Spice,Father-in law Curry,Lead,0.49,ppm,UNKNOWN OR NOT STATED,CONGO,08/13/2016 12:00:00 AM,No
2662,Dietary Supplement/Medications/Remedy,Ganmaoling,Lead,2,ppm,UNKNOWN OR NOT STATED,CHINA,09/18/2017 12:00:00 AM,No
3873,Food-Spice,Black pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,ALGERIA,03/20/2019 12:00:00 AM,No
4585,Toys/Children's Products,Carbon Zinc Battery,Lead,-1,ppm,Panasonic,INDONESIA,08/30/2019 12:00:00 AM,No
513,Food-Spice,Zaprana,Lead,5.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
1361,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Arsenic,17,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1738,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/21/2016 12:00:00 AM,No
1971,Dietary Supplement/Medications/Remedy,B-100 Complex,Arsenic,-1,ppm,T. P Drug Laboratories (1969) Co. Ltd.,THAILAND,11/03/2016 12:00:00 AM,No
2267,Food-Spice,Red Pepper balls,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/03/2017 12:00:00 AM,No
89,Food-Candy,El Chavo Lollipop,Lead,-1,ppm,Dulces Vero,MEXICO,04/07/2011 12:00:00 AM,No
3481,Food-Spice,Red Pepper Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,NIGERIA,01/23/2019 12:00:00 AM,No
3526,Tableware/Pottery,Ceramic Bowl--Exterior,Lead,88000,ppm,UNKNOWN OR NOT STATED,MOROCCO,01/28/2019 12:00:00 AM,No
1773,Toys/Children's Products,Toy Rubber Duck,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2016 12:00:00 AM,No
4893,Food-Spice,Turmeric Powder,Lead,-1,ppm,Square Food & Beverage Ltd,BANGLADESH,11/14/2019 12:00:00 AM,No
4673,Cosmetics,Shea Tree oil,Lead,-1,ppm,UNKNOWN OR NOT STATED,GUINEA,09/19/2019 12:00:00 AM,No
5013,Dietary Supplement/Medications/Remedy,Angelicae Longona Extract (Concentrated) Dietary Herbal Supplement Gui Pi Wan,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,12/13/2019 12:00:00 AM,No
1997,Dietary Supplement/Medications/Remedy,DIM + BioPerine,Mercury,-1,ppm,Smoky Mountain Naturals,UNITED STATES,11/03/2016 12:00:00 AM,No
143,Food Other,Tan cookies,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,04/28/2011 12:00:00 AM,No
2266,Food-Spice,Turmeric Root,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/03/2017 12:00:00 AM,No
826,Food-Spice,Green spices,Lead,7100,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
1253,Food-Spice,Roasted lentil powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/15/2015 12:00:00 AM,No
4864,Food-Spice,Five Spice Powder,Lead,0.75,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/06/2019 12:00:00 AM,No
1965,Cosmetics,Lip gloss,Arsenic,-1,ppm,Burt's Bees Inc.,UNITED STATES,11/03/2016 12:00:00 AM,No
44,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/10/2011 12:00:00 AM,No
815,Food-Candy,Zaza cream chewy candy,Lead,-1,ppm,PECCIN,BRAZIL,06/19/2013 12:00:00 AM,No
4382,Dietary Supplement/Medications/Remedy,Leaf Care Organic Bhumiamalaki,Lead,-1,ppm,Khandige Organic Health Products Pvt. Ltd.,INDIA,07/10/2019 12:00:00 AM,No
763,Dietary Supplement/Medications/Remedy,Piperine 4 (Homeopathic),Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
1671,Food Other,Rice (in a tin),Lead,-1,ppm,Inter Plast Tashkent,UZBEKISTAN,02/10/2016 12:00:00 AM,No
1721,Toys/Children's Products,Toy car,Lead,-1,ppm,"Kintoy Die-Casting Mfy., Ltd.",CHINA,04/04/2016 12:00:00 AM,No
407,Food-Spice,Whole Grain Masala,Lead,-1,ppm,Best Food Inc.,PAKISTAN,03/31/2012 12:00:00 AM,No
4848,Food-Spice,Radhuni Turmeric Powder,Lead,-1,ppm,Square Food & Beverage,BANGLADESH,10/31/2019 12:00:00 AM,No
1736,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/21/2016 12:00:00 AM,No
4842,Food-Spice,Coriander powder,Lead,0.32,ppm,UNKNOWN OR NOT STATED,BANGLADESH,10/29/2019 12:00:00 AM,No
1686,Toys/Children's Products,Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2016 12:00:00 AM,No
3599,Toys/Children's Products,Orange lego,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/06/2019 12:00:00 AM,No
2263,Food Other,Brown Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/03/2017 12:00:00 AM,No
1638,Food-Spice,Georgian spice (Uckho),Lead,450,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/13/2016 12:00:00 AM,No
3229,Toys/Children's Products,Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/24/2018 12:00:00 AM,No
917,Food-Candy,Granulated candy packs,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,10/17/2013 12:00:00 AM,No
1295,Religious powder,Sindur,Lead,1.4,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
687,Food-Spice,Turmeric powder,Lead,58,ppm,MOHO?,UNKNOWN OR NOT STATED,12/18/2012 12:00:00 AM,No
4844,Food-Spice,West Indian Curry,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/30/2019 12:00:00 AM,No
4494,Food Other,Potato Crackers,Lead,-1,ppm,BOMBAY SWEETS & GO LTD,BANGLADESH,07/30/2019 12:00:00 AM,No
